2025-10-16 14:56:35.440003  ===== PCAN Bus Trace Log =====
2025-10-16 14:56:35.440003  This log contains all CAN/CAN-FD messages on the bus.
2025-10-16 14:56:35.440003  TX = transmitted (echo), RX = received
2025-10-16 14:56:35.440003  DLC = DLC on physical bus, not length for the data
2025-10-16 14:56:35.440003  ----------------------------------------
2025-10-16 14:56:35.440003  Dir Type         CAN_ID       DLC & Len   Data
2025-10-16 14:56:35.440003  ----------------------------------------
2025-10-16 14:56:35.440969  RX  STATUS       0x001        DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 14:56:35.449979  TX  CAN          0x638        DLC_x8 L8   Hex: 08 00 00 00 00 00 00 00
2025-10-16 14:56:35.449979  RX error: Bus error: an error counter reached the 'heavy'/'warning' limit
2025-10-16 14:56:35.453968  RX error: 0x40008 (failed to decode error text)
2025-10-16 14:56:35.598572  RX error: Bus error: an error counter reached the 'heavy'/'warning' limit
2025-10-16 14:56:35.629681  RX  CAN          0x621        DLC_x8 L8   Hex: 40 00 00 00 00 00 00 00
2025-10-16 14:56:35.727356  RX  FD+BRS       0x3E5        DLC_x5 L5   Hex: 00 00 00 00 80
2025-10-16 14:56:35.727356  RX  FD+BRS       0x0AF        DLC_x5 L5   Hex: 00 B1 00 00 02
2025-10-16 14:56:35.727356  RX  FD+BRS       0x067C0000   DLC_x8 L8   Hex: 00 00 00 00 02 00 00 00
2025-10-16 14:56:35.728201  RX  FD+BRS       0x05E        DLC_x3 L3   Hex: 00 00 0C
2025-10-16 14:56:35.728201  RX  FD+BRS       0x139        DLC_x7 L7   Hex: 02 60 00 00 29 FE 00
2025-10-16 14:56:35.728201  RX  FD+BRS       0x04FC0000   DLC_x4 L4   Hex: 80 00 00 00
2025-10-16 14:56:35.728201  RX  FD+BRS       0x144        DLC_x3 L3   Hex: 00 00 00
2025-10-16 14:56:35.728201  RX  FD+BRS       0x053C0001   DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 14:56:35.728201  RX  FD+BRS       0x166        DLC_x6 L6   Hex: 00 C9 90 00 0C 00
2025-10-16 14:56:35.728201  RX  FD+BRS       0x186        DLC_x8 L8   Hex: 00 00 00 00 00 00 88 00
2025-10-16 14:56:35.728201  RX  FD+BRS       0x187        DLC_x7 L7   Hex: 00 00 00 00 00 00 00
2025-10-16 14:56:35.728201  RX  FD+BRS       0x189        DLC_x2 L2   Hex: 00 00
2025-10-16 14:56:35.729198  RX  FD+BRS       0x18E        DLC_x5 L5   Hex: 00 00 00 00 10
2025-10-16 14:56:35.729198  RX  FD+BRS       0x1CF        DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 14:56:35.729198  RX  FD+BRS       0x1D3        DLC_x6 L6   Hex: 00 00 00 00 01 00
2025-10-16 14:56:35.729198  RX  FD+BRS       0x1DA        DLC_x5 L5   Hex: 01 FA 00 00 20
2025-10-16 14:56:35.729198  RX  FD+BRS       0x077C0000   DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 14:56:35.729198  RX  FD+BRS       0x077C0001   DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 14:56:35.730194  RX  FD+BRS       0x1E8        DLC_x1 L1   Hex: 00
2025-10-16 14:56:35.730194  RX  FD+BRS       0x1EB        DLC_x4 L4   Hex: 00 03 FF FC
2025-10-16 14:56:35.730194  RX  FD+BRS       0x1F1        DLC_x1 L1   Hex: 00
2025-10-16 14:56:35.730194  RX  FD+BRS       0x1F2        DLC_x1 L1   Hex: 00
2025-10-16 14:56:35.730194  RX  FD+BRS       0x22F        DLC_x8 L8   Hex: 00 00 00 00 00 00 00 00
2025-10-16 14:56:35.730194  RX  FD+BRS       0x234        DLC_x6 L6   Hex: 10 0B 2B 20 00 08
2025-10-16 14:56:35.731192  RX  FD+BRS       0x237        DLC_x4 L4   Hex: 00 40 00 00
2025-10-16 14:56:35.731192  RX  FD+BRS       0x238        DLC_x8 L8   Hex: 00 1B 58 50 32 77 30 34
2025-10-16 14:56:35.731192  RX  FD+BRS       0x27F        DLC_x3 L3   Hex: 00 08 00
2025-10-16 14:56:35.731192  RX  FD+BRS       0x280        DLC_x8 L8   Hex: 92 2C AB 07 00 00 00 00
2025-10-16 14:56:35.731192  RX  FD+BRS       0x2A4        DLC_x8 L8   Hex: 1C 85 DF 06 00 00 00 00
2025-10-16 14:56:35.731192  RX  FD+BRS       0x2B7        DLC_x8 L8   Hex: 63 BB 13 07 00 00 00 00
2025-10-16 14:56:35.732189  RX  FD+BRS       0x2BB        DLC_x8 L8   Hex: B7 15 CB 06 00 00 00 00
2025-10-16 14:56:35.732189  RX  FD+BRS       0x2C0        DLC_x8 L8   Hex: 63 BB 13 07 00 00 00 00
2025-10-16 14:56:35.732189  RX  FD+BRS       0x2C6        DLC_x8 L8   Hex: DF 5F D3 06 00 00 00 00
2025-10-16 14:56:35.732189  RX  FD+BRS       0x34A        DLC_x8 L8   Hex: 20 04 00 02 00 40 00 00
2025-10-16 14:56:35.732189  RX  FD+BRS       0x356        DLC_x8 L8   Hex: 00 00 01 80 02 40 00 00
