2025-10-16 15:00:25.408501  ===== PCAN Bus Trace Log =====
2025-10-16 15:00:25.409608  This log contains all CAN/CAN-FD messages on the bus.
2025-10-16 15:00:25.409608  TX = transmitted (echo), RX = received
2025-10-16 15:00:25.409608  DLC = DLC on physical bus, not length for the data
2025-10-16 15:00:25.409608  ----------------------------------------
2025-10-16 15:00:25.409608  Dir Type         CAN_ID       DLC & Len   Data
2025-10-16 15:00:25.409608  ----------------------------------------
2025-10-16 15:00:25.410495  RX  STATUS       0x001        DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:00:25.418511  TX  CAN          0x638        DLC_x8 L8   Hex: 08 00 00 00 00 00 00 00
2025-10-16 15:00:25.419467  RX error: Bus error: an error counter reached the 'heavy'/'warning' limit
2025-10-16 15:00:25.423492  RX error: 0x40008 (failed to decode error text)
2025-10-16 15:00:25.565267  RX error: Bus error: an error counter reached the 'heavy'/'warning' limit
2025-10-16 15:00:25.596041  RX  CAN          0x621        DLC_x8 L8   Hex: 40 00 00 00 00 00 00 00
2025-10-16 15:00:25.693737  RX  FD+BRS       0x3E5        DLC_x5 L5   Hex: 00 00 00 00 80
2025-10-16 15:00:25.694734  RX  FD+BRS       0x0AF        DLC_x5 L5   Hex: 00 B1 00 00 02
2025-10-16 15:00:25.695736  RX  FD+BRS       0x067C0000   DLC_x8 L8   Hex: 00 00 00 00 02 00 00 00
2025-10-16 15:00:25.696731  RX  FD+BRS       0x05E        DLC_x3 L3   Hex: 00 00 0C
2025-10-16 15:00:25.696731  RX  FD+BRS       0x139        DLC_x7 L7   Hex: 02 60 00 00 29 FE 00
2025-10-16 15:00:25.697728  RX  FD+BRS       0x04FC0000   DLC_x4 L4   Hex: 80 00 00 00
2025-10-16 15:00:25.698724  RX  FD+BRS       0x144        DLC_x3 L3   Hex: 00 00 00
2025-10-16 15:00:25.699723  RX  FD+BRS       0x053C0001   DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:00:25.700723  RX  FD+BRS       0x166        DLC_x6 L6   Hex: 00 C9 90 00 0C 00
2025-10-16 15:00:25.701713  RX  FD+BRS       0x186        DLC_x8 L8   Hex: 00 00 00 00 00 00 88 00
2025-10-16 15:00:25.701713  RX  FD+BRS       0x187        DLC_x7 L7   Hex: 00 00 00 00 00 00 00
2025-10-16 15:00:25.701713  RX  FD+BRS       0x189        DLC_x2 L2   Hex: 00 00
2025-10-16 15:00:25.701713  RX  FD+BRS       0x18E        DLC_x5 L5   Hex: 00 00 00 00 10
2025-10-16 15:00:25.701713  RX  FD+BRS       0x1CF        DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:00:25.701713  RX  FD+BRS       0x1D3        DLC_x6 L6   Hex: 00 00 00 00 01 00
2025-10-16 15:00:25.701713  RX  FD+BRS       0x1DA        DLC_x5 L5   Hex: 01 FA 00 00 20
2025-10-16 15:00:25.701713  RX  FD+BRS       0x077C0000   DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:00:25.701713  RX  FD+BRS       0x077C0001   DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:00:25.701713  RX  FD+BRS       0x1E8        DLC_x1 L1   Hex: 00
2025-10-16 15:00:25.701713  RX  FD+BRS       0x1EB        DLC_x4 L4   Hex: 00 03 FF FC
2025-10-16 15:00:25.702710  RX  FD+BRS       0x1F1        DLC_x1 L1   Hex: 00
2025-10-16 15:00:25.702710  RX  FD+BRS       0x1F2        DLC_x1 L1   Hex: 00
2025-10-16 15:00:25.702710  RX  FD+BRS       0x22F        DLC_x8 L8   Hex: 00 00 00 00 00 00 00 00
2025-10-16 15:00:25.702710  RX  FD+BRS       0x234        DLC_x6 L6   Hex: 10 0B 2B 20 00 08
2025-10-16 15:00:25.702710  RX  FD+BRS       0x237        DLC_x4 L4   Hex: 00 40 00 00
2025-10-16 15:00:25.702710  RX  FD+BRS       0x238        DLC_x8 L8   Hex: 00 1B 58 50 32 77 30 34
2025-10-16 15:00:25.703707  RX  FD+BRS       0x27F        DLC_x3 L3   Hex: 00 08 00
2025-10-16 15:00:25.703707  RX  FD+BRS       0x280        DLC_x8 L8   Hex: 15 41 B3 07 00 00 00 00
2025-10-16 15:00:25.703707  RX  FD+BRS       0x2A4        DLC_x8 L8   Hex: 2B 87 E7 06 00 00 00 00
2025-10-16 15:00:25.703707  RX  FD+BRS       0x2B7        DLC_x8 L8   Hex: 39 C2 1B 07 00 00 00 00
2025-10-16 15:00:25.703707  RX  FD+BRS       0x2BB        DLC_x8 L8   Hex: 0C 16 D3 06 00 00 00 00
2025-10-16 15:00:25.703707  RX  FD+BRS       0x2C0        DLC_x8 L8   Hex: 39 C2 1B 07 00 00 00 00
2025-10-16 15:00:25.704705  RX  FD+BRS       0x2C6        DLC_x8 L8   Hex: E8 60 DB 06 00 00 00 00
2025-10-16 15:00:25.704705  RX  FD+BRS       0x34A        DLC_x8 L8   Hex: 20 04 00 02 00 40 00 00
2025-10-16 15:00:25.704705  RX  FD+BRS       0x356        DLC_x8 L8   Hex: 00 00 01 80 02 40 00 00
2025-10-16 15:00:25.704705  RX  FD+BRS       0x35A        DLC_x1 L1   Hex: 00
2025-10-16 15:00:25.704705  RX  FD+BRS       0x35D        DLC_x1 L1   Hex: 00
2025-10-16 15:00:25.704705  RX  FD+BRS       0x360        DLC_x1 L1   Hex: 00
2025-10-16 15:00:25.705702  RX  FD+BRS       0x36A        DLC_xC L24  Hex: 20 04 01 70 2E 04 01 58 08 07 87 5C 08 01 00 2E 04 00 B8 17 00 00 40 00
2025-10-16 15:00:25.705702  RX  FD+BRS       0x36D        DLC_x1 L1   Hex: 00
2025-10-16 15:00:25.705702  RX  FD+BRS       0x39F        DLC_x1 L1   Hex: C0
2025-10-16 15:00:25.705702  RX  FD+BRS       0x3B6        DLC_x3 L3   Hex: 20 00 00
2025-10-16 15:00:25.705702  RX  FD+BRS       0x3D9        DLC_x6 L6   Hex: 00 15 80 00 00 00
2025-10-16 15:00:25.705702  RX  FD+BRS       0x3DA        DLC_x6 L6   Hex: 00 15 80 00 00 00
2025-10-16 15:00:25.706699  RX  FD+BRS       0x3EA        DLC_x8 L8   Hex: 17 F8 00 20 00 0F F0 00
2025-10-16 15:00:25.706699  RX  FD+BRS       0x401        DLC_x9 L12  Hex: 00 01 00 10 00 00 00 40 00 00 00 00
2025-10-16 15:00:25.706699  RX  FD+BRS       0x412        DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:00:25.706699  RX  FD+BRS       0x419        DLC_x6 L6   Hex: 00 00 00 00 00 00
2025-10-16 15:00:25.706699  RX  FD+BRS       0x41E        DLC_x8 L8   Hex: 48 00 00 00 10 60 30 04
2025-10-16 15:00:25.706699  RX  FD+BRS       0x41F        DLC_x3 L3   Hex: 1F 60 80
2025-10-16 15:00:25.706699  RX  FD+BRS       0x420        DLC_x8 L8   Hex: 00 10 02 00 40 00 00 00
2025-10-16 15:00:25.707697  RX  FD+BRS       0x422        DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:00:25.707697  RX  FD+BRS       0x423        DLC_x7 L7   Hex: 00 00 00 00 00 00 00
2025-10-16 15:00:25.707697  RX  FD+BRS       0x426        DLC_x6 L6   Hex: 00 00 00 00 00 00
2025-10-16 15:00:25.707697  RX  FD+BRS       0x428        DLC_x7 L7   Hex: 20 00 00 80 10 0B E0
2025-10-16 15:00:25.707697  RX  FD+BRS       0x429        DLC_x6 L6   Hex: 00 00 00 00 00 00
2025-10-16 15:00:25.707697  RX  FD+BRS       0x42B        DLC_xB L20  Hex: A1 18 01 3F 00 18 17 EB F5 FA FC 00 FE 00 01 80 00 00 00 00
2025-10-16 15:00:25.708694  RX  FD+BRS       0x42C        DLC_x7 L7   Hex: 3E 12 60 80 10 02 00
2025-10-16 15:00:25.708694  RX  FD+BRS       0x42D        DLC_xA L16  Hex: 5C 0B 81 78 10 05 C0 B8 08 01 00 20 04 00 40 00
2025-10-16 15:00:25.708694  RX  FD+BRS       0x42F        DLC_xA L16  Hex: 00 00 37 37 37 37 00 00 20 A8 A8 A8 A8 20 00 00
2025-10-16 15:00:25.708694  RX  FD+BRS       0x455        DLC_x6 L6   Hex: 00 00 00 00 00 00
2025-10-16 15:00:25.708694  RX  FD+BRS       0x462        DLC_xD L32  Hex: 00 00 00 00 00 00 00 00 00 CC 00 80 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2025-10-16 15:00:25.708694  RX  FD+BRS       0x485        DLC_x8 L8   Hex: 00 00 00 00 00 00 00 00
2025-10-16 15:00:25.709692  RX  FD+BRS       0x488        DLC_x6 L6   Hex: 00 00 00 00 00 00
2025-10-16 15:00:25.709692  RX  FD+BRS       0x4C2        DLC_x6 L6   Hex: 00 00 00 00 00 00
2025-10-16 15:00:25.709692  RX  FD+BRS       0x4C4        DLC_x6 L6   Hex: 00 00 00 00 00 00
2025-10-16 15:00:25.709692  RX  FD+BRS       0x4F2        DLC_x2 L2   Hex: 47 00
2025-10-16 15:00:25.709692  RX  FD+BRS       0x500        DLC_x3 L3   Hex: 07 07 00
2025-10-16 15:00:25.709692  RX  FD+BRS       0x501        DLC_x1 L1   Hex: 00
2025-10-16 15:00:25.710692  RX  FD+BRS       0x533        DLC_xC L24  Hex: 92 42 64 00 08 00 10 00 09 E0 00 40 00 1F E0 00 41 66 66 64 00 00 00 00
2025-10-16 15:00:25.710692  RX  FD+BRS       0x538        DLC_x5 L5   Hex: 00 00 02 80 00
2025-10-16 15:00:25.710692  RX  FD+BRS       0x53A        DLC_x8 L8   Hex: 53 47 43 46 38 4E 54 35
2025-10-16 15:00:25.710692  RX  FD+BRS       0x573        DLC_x7 L7   Hex: 00 40 00 00 00 00 00
2025-10-16 15:00:25.710692  RX  FD+BRS       0x723        DLC_x4 L4   Hex: 10 5D 10 5D
2025-10-16 15:00:25.710692  RX  FD+BRS       0x761        DLC_x8 L8   Hex: 82 60 DB 06 00 00 00 00
2025-10-16 15:00:25.711686  RX  FD+BRS       0x7DD        DLC_xF L64  Hex: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2025-10-16 15:00:25.711686  RX  FD+BRS       0x317        DLC_x8 L8   Hex: 00 00 10 00 04 00 00 00
2025-10-16 15:00:25.711686  RX  FD+BRS       0x110        DLC_x8 L8   Hex: 41 00 00 00 40 51 40 01
2025-10-16 15:00:25.711686  RX  FD+BRS       0x05E        DLC_x3 L3   Hex: 00 00 0C
2025-10-16 15:00:25.711686  RX  FD+BRS       0x120        DLC_x1 L1   Hex: 00
2025-10-16 15:00:25.711686  RX  FD+BRS       0x31A        DLC_x1 L1   Hex: 00
2025-10-16 15:00:25.712683  RX  FD+BRS       0x3E0        DLC_x8 L8   Hex: 00 00 00 00 FF 03 FD 50
2025-10-16 15:00:25.712683  RX  FD+BRS       0x42E        DLC_x8 L8   Hex: 4C 00 00 00 00 00 00 00
2025-10-16 15:00:25.712683  RX  FD+BRS       0x734        DLC_x8 L8   Hex: 00 00 00 00 00 00 00 00
2025-10-16 15:00:25.714720  RX  FD+BRS       0x0AF        DLC_x5 L5   Hex: 00 B3 00 00 04
2025-10-16 15:00:25.714720  RX  FD+BRS       0x030        DLC_x8 L8   Hex: F9 3F 40 96 00 00 20 00
2025-10-16 15:00:25.714720  RX  FD+BRS       0x05E        DLC_x3 L3   Hex: 00 00 0C
2025-10-16 15:00:25.714720  RX  FD+BRS       0x239        DLC_x8 L8   Hex: 07 01 00 00 00 00 00 00
2025-10-16 15:00:25.723655  RX  FD+BRS       0x164        DLC_x8 L8   Hex: 00 08 00 06 40 00 00 00
2025-10-16 15:00:25.723655  RX  FD+BRS       0x030        DLC_x8 L8   Hex: 22 B3 22 B7 00 00 22 AA
2025-10-16 15:00:25.723655  RX  FD+BRS       0x05E        DLC_x3 L3   Hex: 00 00 0C
2025-10-16 15:00:25.733629  RX  FD+BRS       0x0AF        DLC_x5 L5   Hex: 00 B5 00 00 06
2025-10-16 15:00:25.733629  RX  FD+BRS       0x200        DLC_x8 L8   Hex: 40 00 00 00 00 00 00 00
2025-10-16 15:00:25.733629  RX  FD+BRS       0x030        DLC_x8 L8   Hex: D2 D7 42 78 00 00 25 54
2025-10-16 15:00:25.733629  RX  FD+BRS       0x05E        DLC_x3 L3   Hex: 00 00 0C
2025-10-16 15:00:25.734625  RX  FD+BRS       0x110        DLC_x8 L8   Hex: 82 00 00 00 80 92 80 02
2025-10-16 15:00:25.734625  RX  FD+BRS       0x137        DLC_x5 L5   Hex: DA 5F EF 2D 00
2025-10-16 15:00:25.734625  RX  FD+BRS       0x077C0003   DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:00:25.734625  RX  FD+BRS       0x201        DLC_x7 L7   Hex: 00 00 00 00 23 14 00
