2025-10-16 15:13:01.546550  ===== PCAN Bus Trace Log =====
2025-10-16 15:13:01.547547  This log contains all CAN/CAN-FD messages on the bus.
2025-10-16 15:13:01.547547  TX = transmitted (echo), RX = received
2025-10-16 15:13:01.547547  DLC = DLC on physical bus, not length for the data
2025-10-16 15:13:01.547547  ----------------------------------------
2025-10-16 15:13:01.547547  Dir Type         CAN_ID       DLC & Len   Data
2025-10-16 15:13:01.547547  ----------------------------------------
2025-10-16 15:13:01.548543  RX  STATUS       0x001        DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:13:01.555561  TX  CAN          0x638        DLC_x8 L8   Hex: 08 00 00 00 00 00 00 00
2025-10-16 15:13:01.555561  RX error: Bus error: an error counter reached the 'heavy'/'warning' limit
2025-10-16 15:13:01.557553  RX error: 0x40008 (failed to decode error text)
2025-10-16 15:13:01.609410  RX error: Bus error: an error counter reached the 'heavy'/'warning' limit
2025-10-16 15:13:01.640301  RX  CAN          0x621        DLC_x8 L8   Hex: 40 00 00 00 00 00 00 00
2025-10-16 15:13:01.738044  RX  FD+BRS       0x3E5        DLC_x5 L5   Hex: 00 00 00 00 80
2025-10-16 15:13:01.740082  RX  FD+BRS       0x0AF        DLC_x5 L5   Hex: 00 B1 00 00 02
2025-10-16 15:13:01.741032  RX  FD+BRS       0x067C0000   DLC_x8 L8   Hex: 00 00 00 00 02 00 00 00
2025-10-16 15:13:01.741032  RX  FD+BRS       0x05E        DLC_x3 L3   Hex: 00 00 0C
2025-10-16 15:13:01.742031  RX  FD+BRS       0x139        DLC_x7 L7   Hex: 02 60 00 00 29 FE 00
2025-10-16 15:13:01.743025  RX  FD+BRS       0x04FC0000   DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:13:01.744025  RX  FD+BRS       0x144        DLC_x3 L3   Hex: 00 00 00
2025-10-16 15:13:01.745030  RX  FD+BRS       0x053C0001   DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:13:01.746019  RX  FD+BRS       0x166        DLC_x6 L6   Hex: 00 C9 90 00 0C 00
2025-10-16 15:13:01.746019  RX  FD+BRS       0x186        DLC_x8 L8   Hex: 00 00 00 00 00 00 88 00
2025-10-16 15:13:01.747018  RX  FD+BRS       0x187        DLC_x7 L7   Hex: 00 00 00 00 00 00 00
2025-10-16 15:13:01.748013  RX  FD+BRS       0x189        DLC_x2 L2   Hex: 00 00
2025-10-16 15:13:01.749012  RX  FD+BRS       0x18E        DLC_x5 L5   Hex: 00 00 00 00 10
2025-10-16 15:13:01.750008  RX  FD+BRS       0x1CF        DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:13:01.751006  RX  FD+BRS       0x1D3        DLC_x6 L6   Hex: 00 00 00 00 01 00
2025-10-16 15:13:01.752003  RX  FD+BRS       0x1DA        DLC_x5 L5   Hex: 01 FA 00 00 20
2025-10-16 15:13:01.752003  RX  FD+BRS       0x077C0000   DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:13:01.752003  RX  FD+BRS       0x077C0001   DLC_x4 L4   Hex: 00 00 00 00
2025-10-16 15:13:01.752996  RX  FD+BRS       0x1E8        DLC_x1 L1   Hex: 00
2025-10-16 15:13:01.752996  RX  FD+BRS       0x1EB        DLC_x4 L4   Hex: 00 03 FF FC
2025-10-16 15:13:01.752996  RX  FD+BRS       0x1F1        DLC_x1 L1   Hex: 00
2025-10-16 15:13:01.752996  RX  FD+BRS       0x1F2        DLC_x1 L1   Hex: 00
2025-10-16 15:13:01.752996  RX  FD+BRS       0x22F        DLC_x8 L8   Hex: 00 00 00 00 00 00 00 00
2025-10-16 15:13:01.752996  RX  FD+BRS       0x234        DLC_x6 L6   Hex: 10 0B 2B 20 00 08
2025-10-16 15:13:01.753994  RX  FD+BRS       0x237        DLC_x4 L4   Hex: 00 40 00 00
2025-10-16 15:13:01.753994  RX  FD+BRS       0x238        DLC_x8 L8   Hex: 00 1B 58 50 32 77 30 34
2025-10-16 15:13:01.753994  RX  FD+BRS       0x27F        DLC_x3 L3   Hex: 00 08 00
2025-10-16 15:13:01.753994  RX  FD+BRS       0x280        DLC_x8 L8   Hex: 58 AA C3 07 00 00 00 00
2025-10-16 15:13:01.753994  RX  FD+BRS       0x2A4        DLC_x8 L8   Hex: C1 91 F7 06 00 00 00 00
2025-10-16 15:13:01.754991  RX  FD+BRS       0x2B7        DLC_x8 L8   Hex: 52 E5 2B 07 00 00 00 00
2025-10-16 15:13:01.754991  RX  FD+BRS       0x2BB        DLC_x8 L8   Hex: 7F 17 E3 06 00 00 00 00
2025-10-16 15:13:01.754991  RX  FD+BRS       0x2C0        DLC_x8 L8   Hex: 52 E5 2B 07 00 00 00 00
2025-10-16 15:13:01.754991  RX  FD+BRS       0x2C6        DLC_x8 L8   Hex: 34 66 EB 06 00 00 00 00
2025-10-16 15:13:01.754991  RX  FD+BRS       0x34A        DLC_x8 L8   Hex: 20 04 00 02 00 40 00 00
2025-10-16 15:13:01.755988  RX  FD+BRS       0x356        DLC_x8 L8   Hex: 00 00 01 80 02 40 00 00
2025-10-16 15:13:01.755988  RX  FD+BRS       0x35A        DLC_x1 L1   Hex: 00
2025-10-16 15:13:01.755988  RX  FD+BRS       0x35D        DLC_x1 L1   Hex: 00
2025-10-16 15:13:01.755988  RX  FD+BRS       0x360        DLC_x1 L1   Hex: 00
2025-10-16 15:13:01.755988  RX  FD+BRS       0x36A        DLC_xC L24  Hex: 20 04 01 70 2E 04 01 58 08 07 87 5C 08 01 00 2E 04 00 B8 17 00 00 40 00
2025-10-16 15:13:01.755988  RX  FD+BRS       0x36D        DLC_x1 L1   Hex: 00
2025-10-16 15:13:01.756986  RX  FD+BRS       0x39F        DLC_x1 L1   Hex: C0
2025-10-16 15:13:01.756986  RX  FD+BRS       0x3B6        DLC_x3 L3   Hex: 20 00 00
2025-10-16 15:13:01.756986  RX  FD+BRS       0x3D9        DLC_x6 L6   Hex: 00 15 80 00 00 00
2025-10-16 15:13:01.756986  RX  FD+BRS       0x3DA        DLC_x6 L6   Hex: 00 15 80 00 00 00
2025-10-16 15:13:01.756986  RX  FD+BRS       0x3EA        DLC_x8 L8   Hex: 17 F8 00 20 00 0F F0 00
